userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,"Ini pilihan gojek comfortnya kok gak ada sih padahal terakhir pake masih ada loh, balikin lagi kek",4,2025-03-11 15:28:02,1,positive,ini pilihan gojek comfortnya kok gak ada sih padahal terakhir pake masih ada loh balikin lagi kek,ini pilihan gojek comfortnya kok tidak ada sih padahal terakhir pake masih ada loh balikin lagi seperti,pilihan gojek comfortnya pake loh balikin,"['pilihan', 'gojek', 'comfortnya', 'pake', 'loh', 'balikin']","['pilih', 'gojek', 'comfortnya', 'pake', 'loh', 'balikin']",pilih gojek comfortnya pake balikin
Pengguna Google,🙏🙏🙏🙏Oderannya Hrs Merata&Adil Kesemua Driver(Prioritasin yg Auto bid Akun driver Oderannya)👍🙏🙏🙏,5,2025-03-11 14:38:18,1,positive,oderannya hrs merata adil kesemua driver prioritasin yg auto bid akun driver oderannya,oderannya harus merata adil kesemua driver prioritasin yang auto bid akun driver oderannya,oderannya merata adil kesemua driver prioritasin auto bid akun driver oderannya,"['oderannya', 'merata', 'adil', 'kesemua', 'driver', 'prioritasin', 'auto', 'bid', 'akun', 'driver', 'oderannya']","['oderannya', 'rata', 'adil', 'semua', 'driver', 'prioritasin', 'auto', 'bid', 'akun', 'driver', 'oderannya']",oderannya rata adil semua driver prioritasin auto akun driver oderannya
Pengguna Google,"bgus sekali, selama pakai blum ada kekurangan",5,2025-03-11 14:38:10,1,positive,bgus sekali selama pakai blum ada kekurangan,bgus sekali selama pakai blum ada kekurangan,bgus pakai blum kekurangan,"['bgus', 'pakai', 'blum', 'kekurangan']","['bgus', 'pakai', 'blum', 'kurang']",bgus pakai blum kurang
Pengguna Google,Mntap gojek,5,2025-03-11 14:31:08,1,positive,mntap gojek,mntap gojek,mntap gojek,"['mntap', 'gojek']","['mntap', 'gojek']",mntap gojek
Pengguna Google,Grab better dri segala sisi,2,2025-03-11 14:23:19,-1,negative,grab better dri segala sisi,grab better dari segala sisi,grab better sisi,"['grab', 'better', 'sisi']","['grab', 'better', 'sisi']",grab better sisi
Pengguna Google,Tepat waktu,5,2025-03-11 14:21:27,1,positive,tepat waktu,tepat waktu,,[],[],
Pengguna Google,"Pembagian Driver tak merata, tak bisa memesan cepat walau sudah mode prioritas. Sering kali driver menolak!.",1,2025-03-11 14:02:17,-1,negative,pembagian driver tak merata tak bisa memesan cepat walau sudah mode prioritas sering kali driver menolak,pembagian driver tak merata tak bisa memesan cepat walau sudah mode prioritas sering kali driver menolak,pembagian driver merata memesan cepat mode prioritas kali driver menolak,"['pembagian', 'driver', 'merata', 'memesan', 'cepat', 'mode', 'prioritas', 'kali', 'driver', 'menolak']","['bagi', 'driver', 'rata', 'mes', 'cepat', 'mode', 'prioritas', 'kali', 'driver', 'tolak']",bagi driver rata cepat mode prioritas kali driver tolak
Pengguna Google,saya males pakai gojek driver suka ngomong kasar,1,2025-03-11 13:52:21,-1,negative,saya males pakai gojek driver suka ngomong kasar,saya males pakai gojek driver suka ngomong kasar,males pakai gojek driver suka ngomong kasar,"['males', 'pakai', 'gojek', 'driver', 'suka', 'ngomong', 'kasar']","['males', 'pakai', 'gojek', 'driver', 'suka', 'ngomong', 'kasar']",males pakai gojek driver suka ngomong kasar
Pengguna Google,Sangat terbantu untuk beraktifitas bekerja,5,2025-03-11 13:44:56,1,positive,sangat terbantu untuk beraktifitas bekerja,sangat terbantu untuk beraktifitas bekerja,terbantu beraktifitas,"['terbantu', 'beraktifitas']","['bantu', 'beraktifitas']",bantu beraktifitas
Pengguna Google,woii bos.saya udah muter muter Tangerang Selatan kota Tangerang habis bensin 1 Tanki Pertamax. orderan di kasih 2 biji dari pagi sampai malam,1,2025-03-11 13:34:10,-1,negative,woii bos saya udah muter muter tangerang selatan kota tangerang habis bensin 1 tanki pertamax orderan di kasih 2 biji dari pagi sampai malam,woii bos saya sudah muter muter tangerang selatan kota tangerang habis bensin 1 tanki pertamax orderan di kasih 2 biji dari pagi sampai malam,woii bos muter muter tangerang selatan kota tangerang habis bensin 1 tanki pertamax orderan kasih 2 biji pagi malam,"['woii', 'bos', 'muter', 'muter', 'tangerang', 'selatan', 'kota', 'tangerang', 'habis', 'bensin', '1', 'tanki', 'pertamax', 'orderan', 'kasih', '2', 'biji', 'pagi', 'malam']","['woii', 'bos', 'muter', 'muter', 'tangerang', 'selatan', 'kota', 'tangerang', 'habis', 'bensin', '1', 'tank', 'pertamax', 'order', 'kasih', '2', 'biji', 'pagi', 'malam']",woii muter muter tangerang selatan kota tangerang habis bensin tank pertamax order kasih biji pagi malam
Pengguna Google,tepat waktu komunikasi baik,5,2025-03-11 13:32:03,1,positive,tepat waktu komunikasi baik,tepat waktu komunikasi baik,komunikasi,['komunikasi'],['komunikasi'],komunikasi
Pengguna Google,Awesome,5,2025-03-11 13:01:38,1,positive,awesome,awesome,awesome,['awesome'],['awesome'],awesome
Pengguna Google,"Satu kata sii untuk gojek yaitu kecewa..... Telat kalau jemput, sebagian driver sok akrab, pliss jangan kasih driver yang sok tahu rute, tapi nyatanya diarahin. Jangan yang telat jemput, jangan yang sok akrab, terus kalau hujan susahnya bukan main pesan ojolnya",1,2025-03-11 12:59:17,-1,negative,satu kata sii untuk gojek yaitu kecewa telat kalau jemput sebagian driver sok akrab pliss jangan kasih driver yang sok tahu rute tapi nyatanya diarahin jangan yang telat jemput jangan yang sok akrab terus kalau hujan susahnya bukan main pesan ojolnya,satu kata sii untuk gojek yaitu kecewa telat kalau jemput sebagian driver sok akrab pliss jangan kasih driver yang sok tahu rute tapi nyatanya diarahin jangan yang telat jemput jangan yang sok akrab terus kalau hujan susahnya bukan main pesan ojolnya,sii gojek kecewa telat jemput driver sok akrab pliss kasih driver sok rute diarahin telat jemput sok akrab hujan susahnya main pesan ojolnya,"['sii', 'gojek', 'kecewa', 'telat', 'jemput', 'driver', 'sok', 'akrab', 'pliss', 'kasih', 'driver', 'sok', 'rute', 'diarahin', 'telat', 'jemput', 'sok', 'akrab', 'hujan', 'susahnya', 'main', 'pesan', 'ojolnya']","['sii', 'gojek', 'kecewa', 'telat', 'jemput', 'driver', 'sok', 'akrab', 'pliss', 'kasih', 'driver', 'sok', 'rute', 'diarahin', 'telat', 'jemput', 'sok', 'akrab', 'hujan', 'susah', 'main', 'pesan', 'ojolnya']",gojek kecewa telat jemput driver akrab pliss kasih driver rute diarahin telat jemput akrab hujan susah main pesan ojolnya
Pengguna Google,cakep,5,2025-03-11 12:58:07,1,positive,cakep,cakep,cakep,['cakep'],['cakep'],cakep
Pengguna Google,kenapa anda putus mitra akun saya kesalahan nya apa putus mitra sepihak tanpa ada peringatan sedikit pun itu lah sitem anda yang hanya sepihak saya gak trima sakit hati sama kinerja kerja sitem yang gak punya adab jika anda segampang itu sama orang sholim lihat saja semua ada masanya saya gak nyuri saya gak ber buat pelecehan seksual saya gak pernah aneh aneh tapi anda di tanggal cair nya THR tiba tiba akun saya putus mitra kan aneh anda sudah banya memeras kringat dari mitra tanpa mitra 0,1,2025-03-11 12:49:57,-1,negative,kenapa anda putus mitra akun saya kesalahan nya apa putus mitra sepihak tanpa ada peringatan sedikit pun itu lah sitem anda yang hanya sepihak saya gak trima sakit hati sama kinerja kerja sitem yang gak punya adab jika anda segampang itu sama orang sholim lihat saja semua ada masanya saya gak nyuri saya gak ber buat pelecehan seksual saya gak pernah aneh aneh tapi anda di tanggal cair nya thr tiba tiba akun saya putus mitra kan aneh anda sudah banya memeras kringat dari mitra tanpa mitra 0,kenapa anda putus mitra akun saya kesalahan nya apa putus mitra sepihak tanpa ada peringatan sedikit pun itu lah sitem anda yang hanya sepihak saya tidak trima sakit hati sama kinerja kerja sitem yang tidak punya adab jika anda segampang itu sama orang sholim lihat saja semua ada masanya saya tidak nyuri saya tidak ber buat pelecehan seksual saya tidak pernah aneh aneh tapi anda di tanggal cair nya thr tiba tiba akun saya putus mitra kan aneh anda sudah banya memeras kringat dari mitra tanpa mitra 0,putus mitra akun kesalahan putus mitra peringatan sitem trima sakit hati kinerja kerja sitem adab segampang orang sholim lihat masanya nyuri ber pelecehan seksual aneh aneh tanggal cair thr akun putus mitra aneh banya memeras kringat mitra mitra 0,"['putus', 'mitra', 'akun', 'kesalahan', 'putus', 'mitra', 'peringatan', 'sitem', 'trima', 'sakit', 'hati', 'kinerja', 'kerja', 'sitem', 'adab', 'segampang', 'orang', 'sholim', 'lihat', 'masanya', 'nyuri', 'ber', 'pelecehan', 'seksual', 'aneh', 'aneh', 'tanggal', 'cair', 'thr', 'akun', 'putus', 'mitra', 'aneh', 'banya', 'memeras', 'kringat', 'mitra', 'mitra', '0']","['putus', 'mitra', 'akun', 'salah', 'putus', 'mitra', 'ingat', 'sitem', 'trima', 'sakit', 'hati', 'kerja', 'kerja', 'sitem', 'adab', 'gampang', 'orang', 'sholim', 'lihat', 'masa', 'nyuri', 'ber', 'leceh', 'seksual', 'aneh', 'aneh', 'tanggal', 'cair', 'thr', 'akun', 'putus', 'mitra', 'aneh', 'banya', 'peras', 'kringat', 'mitra', 'mitra', '0']",putus mitra akun salah putus mitra ingat sitem trima sakit hati kerja kerja sitem adab gampang orang sholim lihat masa nyuri leceh seksual aneh aneh tanggal cair akun putus mitra aneh banya peras kringat mitra mitra
Pengguna Google,"tolong dong, di peta banyak tuh yg kumpulan Driver, tapi masih aja dikasih yg jauh, kasihan Drivernya kalo kena cancel, kasihan penumpangnya juga kalo nunggu kelamaan, dah beberapa tahun masih aja buruk",2,2025-03-11 12:47:26,-1,negative,tolong dong di peta banyak tuh yg kumpulan driver tapi masih aja dikasih yg jauh kasihan drivernya kalo kena cancel kasihan penumpangnya juga kalo nunggu kelamaan dah beberapa tahun masih aja buruk,tolong dong di peta banyak tuh yang kumpulan driver tapi masih saja dikasih yang jauh kasihan drivernya kalau kena cancel kasihan penumpangnya juga kalau nunggu kelamaan sudah beberapa tahun masih saja buruk,tolong peta tuh kumpulan driver dikasih kasihan drivernya kena cancel kasihan penumpangnya nunggu buruk,"['tolong', 'peta', 'tuh', 'kumpulan', 'driver', 'dikasih', 'kasihan', 'drivernya', 'kena', 'cancel', 'kasihan', 'penumpangnya', 'nunggu', 'buruk']","['tolong', 'peta', 'tuh', 'kumpul', 'driver', 'kasih', 'kasihan', 'drivernya', 'kena', 'cancel', 'kasihan', 'tumpang', 'nunggu', 'buruk']",tolong peta kumpul driver kasih kasihan drivernya kena cancel kasihan tumpang nunggu buruk
Pengguna Google,sempurnaa,5,2025-03-11 12:46:34,1,positive,sempurnaa,sempurnaa,sempurnaa,['sempurnaa'],['sempurnaa'],sempurnaa
Pengguna Google,"Argo di korupsi melalui sistem jarak dekat. Customer bayar 15rb driver cuma di kasih 5rb kalo jauh 6rb. hehe, buat nabung di akhirat deh",1,2025-03-11 12:46:31,-1,negative,argo di korupsi melalui sistem jarak dekat customer bayar 15rb driver cuma di kasih 5rb kalo jauh 6rb hehe buat nabung di akhirat deh,argo di korupsi melalui sistem jarak dekat customer bayar 15rb driver hanya di kasih 5rb kalau jauh 6rb hehe buat nabung di akhirat deh,argo korupsi sistem jarak customer bayar 15rb driver kasih 5rb 6rb hehe nabung akhirat,"['argo', 'korupsi', 'sistem', 'jarak', 'customer', 'bayar', '15rb', 'driver', 'kasih', '5rb', '6rb', 'hehe', 'nabung', 'akhirat']","['argo', 'korupsi', 'sistem', 'jarak', 'customer', 'bayar', '15rb', 'driver', 'kasih', '5rb', '6rb', 'hehe', 'nabung', 'akhirat']",argo korupsi sistem jarak customer bayar 15rb driver kasih hehe nabung akhirat
Pengguna Google,Ok,5,2025-03-11 12:41:42,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,Mantep diskonnya,5,2025-03-11 12:16:51,1,positive,mantep diskonnya,mantep diskonnya,mantep diskonnya,"['mantep', 'diskonnya']","['mantep', 'diskon']",mantep diskon
Pengguna Google,"Makin lelet di gofood Makin susah dapat driver, padahal banyak driver nganggur di sekitar",3,2025-03-11 11:56:05,0,neutral,makin lelet di gofood makin susah dapat driver padahal banyak driver nganggur di sekitar,makin lelet di gofood makin susah dapat driver padahal banyak driver nganggur di sekitar,lelet gofood susah driver driver nganggur,"['lelet', 'gofood', 'susah', 'driver', 'driver', 'nganggur']","['lelet', 'gofood', 'susah', 'driver', 'driver', 'nganggur']",lelet gofood susah driver driver nganggur
Pengguna Google,nice,5,2025-03-11 11:36:44,1,positive,nice,nice,nice,['nice'],['nice'],nice
Pengguna Google,Dulu Mau cancel susah nya minta ampun dan skrg malah g bisa di cancel sama sekli. Lgi order brg dan salah alamat malah g bisa di cancel lgi atau ubah almat. Bikin kesel aja,1,2025-03-11 11:01:52,-1,negative,dulu mau cancel susah nya minta ampun dan skrg malah g bisa di cancel sama sekli lgi order brg dan salah alamat malah g bisa di cancel lgi atau ubah almat bikin kesel aja,dulu mau cancel susah nya minta ampun dan skrg malah g bisa di cancel sama sekli lgi order brg dan salah alamat malah g bisa di cancel lgi atau ubah almat bikin kesel saja,cancel susah ampun skrg g cancel sekli lgi order brg salah alamat g cancel lgi ubah almat bikin kesel,"['cancel', 'susah', 'ampun', 'skrg', 'g', 'cancel', 'sekli', 'lgi', 'order', 'brg', 'salah', 'alamat', 'g', 'cancel', 'lgi', 'ubah', 'almat', 'bikin', 'kesel']","['cancel', 'susah', 'ampun', 'skrg', 'g', 'cancel', 'sekli', 'lgi', 'order', 'brg', 'salah', 'alamat', 'g', 'cancel', 'lgi', 'ubah', 'almat', 'bikin', 'kesel']",cancel susah ampun skrg cancel sekli order salah alamat cancel ubah almat bikin kesel
Pengguna Google,Good,5,2025-03-11 10:53:25,1,positive,good,good,good,['good'],['good'],good
Pengguna Google,"Harga terlalu sering berubah(dn sering makin mahal) , driver sering dikasih yang jauh dri posisi, sering buff di maps posisi driver tdk bergerak pdhl sudah dekat",2,2025-03-11 10:50:10,-1,negative,harga terlalu sering berubah dn sering makin mahal driver sering dikasih yang jauh dri posisi sering buff di maps posisi driver tdk bergerak pdhl sudah dekat,harga terlalu sering berubah dn sering makin mahal driver sering dikasih yang jauh dari posisi sering buff di maps posisi driver tidak bergerak padahal sudah dekat,harga berubah dn mahal driver dikasih posisi buff maps posisi driver bergerak,"['harga', 'berubah', 'dn', 'mahal', 'driver', 'dikasih', 'posisi', 'buff', 'maps', 'posisi', 'driver', 'bergerak']","['harga', 'ubah', 'dn', 'mahal', 'driver', 'kasih', 'posisi', 'buff', 'maps', 'posisi', 'driver', 'gerak']",harga ubah mahal driver kasih posisi buff maps posisi driver gerak
Pengguna Google,ini oke,5,2025-03-11 10:50:04,1,positive,ini oke,ini oke,oke,['oke'],['oke'],
Pengguna Google,Payah ada potongan digopay tanpa disejutuin .,1,2025-03-11 10:43:30,-1,negative,payah ada potongan digopay tanpa disejutuin,payah ada potongan digopay tanpa disejutuin,payah potongan digopay disejutuin,"['payah', 'potongan', 'digopay', 'disejutuin']","['payah', 'potong', 'digopay', 'disejutuin']",payah potong digopay disejutuin
Pengguna Google,GK pernah dapet klo order go car lama bngt sekalinya dapet mlh di cancel sama driver nya,1,2025-03-11 10:40:35,-1,negative,gk pernah dapet klo order go car lama bngt sekalinya dapet mlh di cancel sama driver nya,tidak pernah dapat kalau order go car lama bngt sekalinya dapat mlh di cancel sama driver nya,order go car bngt sekalinya mlh cancel driver,"['order', 'go', 'car', 'bngt', 'sekalinya', 'mlh', 'cancel', 'driver']","['order', 'go', 'car', 'bngt', 'sekali', 'mlh', 'cancel', 'driver']",order bngt sekali cancel driver
Pengguna Google,"Penjemputan cepat dan driver nya ramah²,pertahankan dan tingkatkan",5,2025-03-11 10:37:45,1,positive,penjemputan cepat dan driver nya ramah² pertahankan dan tingkatkan,penjemputan cepat dan driver nya ramah² pertahankan dan tingkatkan,penjemputan cepat driver ramah² pertahankan tingkatkan,"['penjemputan', 'cepat', 'driver', 'ramah', 'pertahankan', 'tingkatkan']","['jemput', 'cepat', 'driver', 'ramah', 'tahan', 'tingkat']",jemput cepat driver ramah tahan tingkat
Pengguna Google,Tidak ada bantuan Chat dengan CS di aplikasinya,1,2025-03-11 10:35:16,-1,negative,tidak ada bantuan chat dengan cs di aplikasinya,tidak ada bantuan chat dengan cs di aplikasinya,bantuan chat cs aplikasinya,"['bantuan', 'chat', 'cs', 'aplikasinya']","['bantu', 'chat', 'cs', 'aplikasi']",bantu chat aplikasi
Pengguna Google,Banyak promo,5,2025-03-11 10:34:27,1,positive,banyak promo,banyak promo,promo,['promo'],['promo'],promo
Pengguna Google,Mantab,5,2025-03-11 10:25:25,1,positive,mantab,mantab,mantab,['mantab'],['mantab'],mantab
Pengguna Google,kembalilan uang saya 7k anda menawarkan diskon menipu,1,2025-03-11 10:21:37,-1,negative,kembalilan uang saya 7k anda menawarkan diskon menipu,kembalilan uang saya 7k anda menawarkan diskon menipu,kembalilan uang 7k menawarkan diskon menipu,"['kembalilan', 'uang', '7k', 'menawarkan', 'diskon', 'menipu']","['kembalilan', 'uang', '7k', 'tawar', 'diskon', 'tipu']",kembalilan uang tawar diskon tipu
Pengguna Google,Tidak ada jeda cancel makanan.gimana kalo saya ga ada cash,1,2025-03-11 10:19:48,-1,negative,tidak ada jeda cancel makanan gimana kalo saya ga ada cash,tidak ada jeda cancel makanan gimana kalau saya tidak ada cash,jeda cancel makanan gimana cash,"['jeda', 'cancel', 'makanan', 'gimana', 'cash']","['jeda', 'cancel', 'makan', 'gimana', 'cash']",jeda cancel makan gimana cash
Pengguna Google,Pembayaran tidak pernah telat diblokir .,1,2025-03-11 10:03:20,-1,negative,pembayaran tidak pernah telat diblokir,pembayaran tidak pernah telat diblokir,pembayaran telat diblokir,"['pembayaran', 'telat', 'diblokir']","['bayar', 'telat', 'blokir']",bayar telat blokir
Pengguna Google,ITS oke,5,2025-03-11 10:00:24,1,positive,its oke,its oke,its oke,"['its', 'oke']","['its', 'oke']",
Pengguna Google,Mantap,5,2025-03-11 09:57:07,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,Sangat membantu,5,2025-03-11 09:56:26,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,b aja,4,2025-03-11 09:55:34,1,positive,b aja,b saja,b,['b'],['b'],
Pengguna Google,dg gojek semua jadi mudah,5,2025-03-11 09:50:26,1,positive,dg gojek semua jadi mudah,dengan gojek semua jadi mudah,gojek mudah,"['gojek', 'mudah']","['gojek', 'mudah']",gojek mudah
Pengguna Google,"Sy selalu dipersulit jika akan melaporkan pengemudi yg tidak sopan, kurang puas dengan pelayanan .",1,2025-03-11 09:47:53,-1,negative,sy selalu dipersulit jika akan melaporkan pengemudi yg tidak sopan kurang puas dengan pelayanan,sy selalu dipersulit jika akan melaporkan pengemudi yang tidak sopan kurang puas dengan pelayanan,sy dipersulit melaporkan pengemudi sopan puas pelayanan,"['sy', 'dipersulit', 'melaporkan', 'pengemudi', 'sopan', 'puas', 'pelayanan']","['sy', 'sulit', 'lapor', 'kemudi', 'sopan', 'puas', 'layan']",sulit lapor kemudi sopan puas layan
Pengguna Google,Aplikasi nya ok Semua ada disini dari mulai kebutuhan jasa maupun makanan,5,2025-03-11 09:42:01,1,positive,aplikasi nya ok semua ada disini dari mulai kebutuhan jasa maupun makanan,aplikasi nya ok semua ada di sini dari mulai kebutuhan jasa maupun makanan,aplikasi ok kebutuhan jasa makanan,"['aplikasi', 'ok', 'kebutuhan', 'jasa', 'makanan']","['aplikasi', 'ok', 'butuh', 'jasa', 'makan']",aplikasi butuh jasa makan
Pengguna Google,"AKUN DI BEKUKAN, TAPI BISA BELI GOJEK PLUS, TERUS GOPAY GABISA DI PERGUNAKAN,.... GAJELAS JEK JEK",1,2025-03-11 09:39:29,-1,negative,akun di bekukan tapi bisa beli gojek plus terus gopay gabisa di pergunakan gajelas jek jek,akun di bekukan tapi bisa beli gojek plus terus gopay gabisa di pergunakan gajelas jek jek,akun bekukan beli gojek plus gopay gabisa pergunakan gajelas jek jek,"['akun', 'bekukan', 'beli', 'gojek', 'plus', 'gopay', 'gabisa', 'pergunakan', 'gajelas', 'jek', 'jek']","['akun', 'beku', 'beli', 'gojek', 'plus', 'gopay', 'gabisa', 'guna', 'gajelas', 'jek', 'jek']",akun beku beli gojek plus gopay gabisa guna gajelas
Pengguna Google,Oke,5,2025-03-11 09:39:15,1,positive,oke,oke,oke,['oke'],['oke'],
Pengguna Google,Good application,5,2025-03-11 09:27:49,1,positive,good application,good application,good application,"['good', 'application']","['good', 'application']",good application
Pengguna Google,"Pengalaman pakai gopay later 1x krn promonya besar. Tagihan paylater cuma 32rb, krn kelupaan jd telat bayar 2 hari kena denda 80rb, total tahihan jadi 122rb. Sungguh sangat² mengagetkan & mengecewakan. Berkali² dikecewakan aplikasi ini, tapi kali ini bener² sekecewa itu sama Gojek & gaakan pakai aplikasi ini lagi. 🙏🏻",1,2025-03-11 09:24:32,-1,negative,pengalaman pakai gopay later 1x krn promonya besar tagihan paylater cuma 32rb krn kelupaan jd telat bayar 2 hari kena denda 80rb total tahihan jadi 122rb sungguh sangat² mengagetkan mengecewakan berkali² dikecewakan aplikasi ini tapi kali ini bener² sekecewa itu sama gojek gaakan pakai aplikasi ini lagi,pengalaman pakai gopay later 1x karena promonya besar tagihan paylater hanya 32rb karena kelupaan jadi telat bayar 2 hari kena denda 80rb total tahihan jadi 122rb sungguh sangat² mengagetkan mengecewakan berkali² dikecewakan aplikasi ini tapi kali ini bener² sekecewa itu sama gojek gaakan pakai aplikasi ini lagi,pengalaman pakai gopay later 1x promonya tagihan paylater 32rb kelupaan telat bayar 2 kena denda 80rb total tahihan 122rb sungguh sangat² mengagetkan mengecewakan berkali² dikecewakan aplikasi kali bener² sekecewa gojek gaakan pakai aplikasi,"['pengalaman', 'pakai', 'gopay', 'later', '1x', 'promonya', 'tagihan', 'paylater', '32rb', 'kelupaan', 'telat', 'bayar', '2', 'kena', 'denda', '80rb', 'total', 'tahihan', '122rb', 'sungguh', 'sangat', 'mengagetkan', 'mengecewakan', 'berkali', 'dikecewakan', 'aplikasi', 'kali', 'bener', 'sekecewa', 'gojek', 'gaakan', 'pakai', 'aplikasi']","['alam', 'pakai', 'gopay', 'later', '1x', 'promonya', 'tagih', 'paylater', '32rb', 'lupa', 'telat', 'bayar', '2', 'kena', 'denda', '80rb', 'total', 'tahihan', '122rb', 'sungguh', 'sangat', 'kaget', 'kecewa', 'kali', 'kecewa', 'aplikasi', 'kali', 'bener', 'kecewa', 'gojek', 'gaakan', 'pakai', 'aplikasi']",alam pakai gopay later promonya tagih paylater 32rb lupa telat bayar kena denda 80rb total tahihan 122rb sungguh sangat kaget kecewa kali kecewa aplikasi kali bener kecewa gojek gaakan pakai aplikasi
Pengguna Google,Dobel order merugikan konsumen dan driver...aplikasi hanya mengambil ke untungan sendiri,1,2025-03-11 09:19:31,-1,negative,dobel order merugikan konsumen dan driver aplikasi hanya mengambil ke untungan sendiri,dobel order merugikan konsumen dan driver aplikasi hanya mengambil ke untungan sendiri,dobel order merugikan konsumen driver aplikasi mengambil untungan,"['dobel', 'order', 'merugikan', 'konsumen', 'driver', 'aplikasi', 'mengambil', 'untungan']","['dobel', 'order', 'rugi', 'konsumen', 'driver', 'aplikasi', 'ambil', 'untung']",dobel order rugi konsumen driver aplikasi ambil untung
Pengguna Google,the best,5,2025-03-11 09:18:23,1,positive,the best,the best,the best,"['the', 'best']","['the', 'best']",best
Pengguna Google,Noh puas?,5,2025-03-11 09:07:26,1,positive,noh puas,noh puas,noh puas,"['noh', 'puas']","['noh', 'puas']",puas
Pengguna Google,Gojek sangat membantu...,5,2025-03-11 09:03:13,1,positive,gojek sangat membantu,gojek sangat membantu,gojek membantu,"['gojek', 'membantu']","['gojek', 'bantu']",gojek bantu
Pengguna Google,Bagus mudah dan cepat,5,2025-03-11 09:02:46,1,positive,bagus mudah dan cepat,bagus mudah dan cepat,bagus mudah cepat,"['bagus', 'mudah', 'cepat']","['bagus', 'mudah', 'cepat']",bagus mudah cepat
Pengguna Google,Sangat membantu di kehidupan dunia sekarang yang serba digital,5,2025-03-11 08:45:44,1,positive,sangat membantu di kehidupan dunia sekarang yang serba digital,sangat membantu di kehidupan dunia sekarang yang serba digital,membantu kehidupan dunia serba digital,"['membantu', 'kehidupan', 'dunia', 'serba', 'digital']","['bantu', 'hidup', 'dunia', 'serba', 'digital']",bantu hidup dunia serba digital
Pengguna Google,Pas,5,2025-03-11 08:30:46,1,positive,pas,pas,pas,['pas'],['pas'],
Pengguna Google,"Udah lama pake gojek, dan akhir-akhir ini sering pake buat pesen makan kalo ga bawa bekel, selama ini aman aja, tapi tiba-tiba akun terblokir sehari setelah pake gopay later dan promonya untuk pengguna gopaylater baru, katanya penyalahgunaan konsumen promosi,Bagian paling menyebalkannya adalah ga dikasih tau rincian pelanggaran apa yang saya lakukan, Paling tidak kasih tau penyalahgunaan bagian mananya dong ""aktivitas mana yang ga wajar"", Mau ga mau saya kan berasumsi karena pakai promo paylater",1,2025-03-11 08:29:35,-1,negative,udah lama pake gojek dan akhir akhir ini sering pake buat pesen makan kalo ga bawa bekel selama ini aman aja tapi tiba tiba akun terblokir sehari setelah pake gopay later dan promonya untuk pengguna gopaylater baru katanya penyalahgunaan konsumen promosi bagian paling menyebalkannya adalah ga dikasih tau rincian pelanggaran apa yang saya lakukan paling tidak kasih tau penyalahgunaan bagian mananya dong aktivitas mana yang ga wajar mau ga mau saya kan berasumsi karena pakai promo paylater,sudah lama pake gojek dan akhir akhir ini sering pake buat pesen makan kalau tidak bawa bekel selama ini aman saja tapi tiba tiba akun terblokir sehari setelah pake gopay later dan promonya untuk pengguna gopaylater baru katanya penyalahgunaan konsumen promosi bagian paling menyebalkannya adalah tidak dikasih tahu rincian pelanggaran apa yang saya lakukan paling tidak kasih tahu penyalahgunaan bagian mananya dong aktivitas mana yang tidak wajar mau tidak mau saya kan berasumsi karena pakai promo paylater,pake gojek pake pesen makan bawa bekel aman akun terblokir sehari pake gopay later promonya pengguna gopaylater penyalahgunaan konsumen promosi menyebalkannya dikasih rincian pelanggaran lakukan kasih penyalahgunaan mananya aktivitas wajar berasumsi pakai promo paylater,"['pake', 'gojek', 'pake', 'pesen', 'makan', 'bawa', 'bekel', 'aman', 'akun', 'terblokir', 'sehari', 'pake', 'gopay', 'later', 'promonya', 'pengguna', 'gopaylater', 'penyalahgunaan', 'konsumen', 'promosi', 'menyebalkannya', 'dikasih', 'rincian', 'pelanggaran', 'lakukan', 'kasih', 'penyalahgunaan', 'mananya', 'aktivitas', 'wajar', 'berasumsi', 'pakai', 'promo', 'paylater']","['pake', 'gojek', 'pake', 'sen', 'makan', 'bawa', 'bekel', 'aman', 'akun', 'blokir', 'hari', 'pake', 'gopay', 'later', 'promonya', 'guna', 'gopaylater', 'penyalahgunaan', 'konsumen', 'promosi', 'sebal', 'kasih', 'rincian', 'langgar', 'laku', 'kasih', 'penyalahgunaan', 'mana', 'aktivitas', 'wajar', 'asumsi', 'pakai', 'promo', 'paylater']",pake gojek pake makan bawa bekel aman akun blokir hari pake gopay later promonya guna gopaylater penyalahgunaan konsumen promosi sebal kasih rincian langgar laku kasih penyalahgunaan mana aktivitas wajar asumsi pakai promo paylater
Pengguna Google,Sangat profesional,5,2025-03-11 08:29:19,1,positive,sangat profesional,sangat profesional,profesional,['profesional'],['profesional'],profesional
Pengguna Google,lumayan nyaman n ramah,3,2025-03-11 08:23:47,0,neutral,lumayan nyaman n ramah,lumayan nyaman n ramah,lumayan nyaman n ramah,"['lumayan', 'nyaman', 'n', 'ramah']","['lumayan', 'nyaman', 'n', 'ramah']",lumayan nyaman ramah
